date_stata,value,year,month,quarter,day_of_week,log_value,daily_return,ma_30,volatility,crisis,value_lag_252,yoy_growth
19feb2013,1530.94,2013,2,1,2,7.3336372,.73365396,,,0,1324.1801,15.614186
20feb2013,1511.95,2013,2,1,3,7.3211555,-1.2404144,,,0,1314.88,14.987679
21feb2013,1502.42,2013,2,1,4,7.3148322,-.63031185,,,0,1329.1,13.040405
22feb2013,1515.6,2013,2,1,5,7.3235669,.87725139,,,0,1342.84,12.865273
25feb2013,1487.85,2013,2,1,1,7.3050876,-1.830958,,,0,1344.78,10.638912
26feb2013,1496.94,2013,2,1,2,7.3111782,.61094868,,,0,1357.98,10.232847
27feb2013,1515.99,2013,2,1,3,7.3238239,1.2725961,,,0,1355.6899,11.824242
28feb2013,1514.68,2013,2,1,4,7.3229594,-.086412176,,,0,1325.51,14.271487
01mar2013,1518.2,2013,3,1,5,7.3252807,.23239233,,,0,1335.02,13.721141
04mar2013,1525.2,2013,3,1,1,7.3298807,.46107233,,,0,1313.72,16.097801
05mar2013,1539.79,2013,3,1,2,7.3394012,.95659584,,,0,1319.99,16.651642
06mar2013,1541.46,2013,3,1,3,7.3404851,.10845635,,,0,1331.85,15.738261
07mar2013,1544.26,2013,3,1,4,7.3422999,.18164597,,,0,1329.04,16.19364
08mar2013,1551.18,2013,3,1,5,7.3467712,.44811106,,,0,1362.16,13.876488
11mar2013,1556.22,2013,3,1,1,7.3500152,.32491395,,,0,1365.51,13.966209
12mar2013,1552.48,2013,3,1,2,7.347609,-.24032591,,,0,1374.02,12.988165
13mar2013,1554.52,2013,3,1,3,7.3489223,.13140266,,,0,,
14mar2013,1563.23,2013,3,1,4,7.3545094,.5603016,,,0,1367.58,14.306296
15mar2013,1560.7,2013,3,1,5,7.3528895,-.16184439,,,0,1354.6801,15.208015
18mar2013,1552.1,2013,3,1,1,7.3473639,-.55103481,,,0,1352.46,14.761253
19mar2013,1548.34,2013,3,1,2,7.3449388,-.24225244,,,0,1341.47,15.421145
20mar2013,1558.71,2013,3,1,3,7.351614,.66974956,,,0,1341.45,16.195911
21mar2013,1545.8,2013,3,1,4,7.343297,-.82824898,,,0,1334.76,15.811081
22mar2013,1556.89,2013,3,1,5,7.3504457,.71742785,,,0,1356.78,14.748888
25mar2013,1551.69,2013,3,1,1,7.3470998,-.33399919,,,0,1353.64,14.630919
26mar2013,1563.77,2013,3,1,2,7.3548551,.77850604,,,0,1363.67,14.673635
27mar2013,1562.85,2013,3,1,3,7.3542662,-.05883218,,,0,1372.78,13.845625
28mar2013,1569.19,2013,3,1,4,7.358315,.40566912,,,0,1376.51,13.997718
01apr2013,1562.17,2013,4,2,1,7.3538313,-.44736457,,,0,1350.52,15.67174
02apr2013,1570.25,2013,4,2,2,7.3589902,.51722926,,,0,1338.3101,17.330807
03apr2013,1553.69,2013,4,2,3,7.3483882,-1.0546092,,,0,1337.89,16.129875
04apr2013,1559.98,2013,4,2,4,7.3524284,.40484267,,,0,1360.02,14.702724
05apr2013,1553.28,2013,4,2,5,7.348124,-.42949268,,,0,1385.97,12.071692
08apr2013,1563.07,2013,4,2,1,7.3544073,.63027912,,,0,1385.3,12.832596
09apr2013,1568.61,2013,4,2,2,7.357945,.35443071,,,0,1379.3199,13.723433
10apr2013,1587.73,2013,4,2,3,7.3700604,1.2189136,,,0,1375.14,15.459516
11apr2013,1593.37,2013,4,2,4,7.3736067,.35522413,,,0,1365,16.730402
12apr2013,1588.85,2013,4,2,5,7.3707657,-.28367549,,,0,1390.99,14.224402
15apr2013,1552.36,2013,4,2,1,7.3475318,-2.2966297,,,0,1394.23,11.341745
16apr2013,1574.57,2013,4,2,2,7.3617377,1.4307249,,,0,1401.35,12.36094
17apr2013,1552.01,2013,4,2,3,7.3473063,-1.4327722,,,0,1402.22,10.682349
18apr2013,1541.61,2013,4,2,4,7.3405824,-.67009878,,,0,1402.8,9.8952055
19apr2013,1555.25,2013,4,2,5,7.3493915,.88478929,,,0,1405.87,10.625449
22apr2013,1562.5,2013,4,2,1,7.3540425,.46616301,,,0,1404.11,11.280457
23apr2013,1578.78,2013,4,2,2,7.3644075,1.0419199,,,0,1403.9301,12.45432
24apr2013,1578.79,2013,4,2,3,7.3644142,.00063340046,,,0,1405.53,12.327021
25apr2013,1585.16,2013,4,2,4,7.3684406,.40347356,,,0,1415.51,11.985079
26apr2013,1582.24,2013,4,2,5,7.3665967,-.18420853,,,0,1418.16,11.569919
29apr2013,1593.61,2013,4,2,1,7.3737574,.71860147,,,0,1418.13,12.374042
30apr2013,1597.57,2013,4,2,2,7.3762388,.24849242,,,0,1413.17,13.048675
01may2013,1582.7,2013,5,2,3,7.3668876,-.93078864,,,0,1413.49,11.97108
02may2013,1597.59,2013,5,2,4,7.3762517,.94079739,,,0,1402.08,13.944286
03may2013,1614.42,2013,5,2,5,7.3867311,1.0534618,,,0,1411.13,14.406185
06may2013,1617.5,2013,5,2,1,7.3886371,.19078059,,,0,1410.4399,14.68053
07may2013,1625.96,2013,5,2,2,7.3938537,.52302939,,,0,1409.3,15.373586
08may2013,1632.69,2013,5,2,3,7.397984,.41390932,,,0,1410.49,15.753391
09may2013,1626.67,2013,5,2,4,7.3942904,-.36871666,,,0,1399.48,16.233889
10may2013,1633.7,2013,5,2,5,7.3986025,.43217126,,,0,1406.58,16.146971
13may2013,1633.77,2013,5,2,1,7.3986454,.0042847525,,,0,,
14may2013,1650.34,2013,5,2,2,7.4087367,1.0142187,,,0,1404.9399,17.466944
15may2013,1658.78,2013,5,2,3,7.4138379,.51140976,,,0,1403.4399,18.193871
16may2013,1650.47,2013,5,2,4,7.4088154,-.5009706,,,0,1432.12,15.246628
17may2013,1667.47,2013,5,2,5,7.4190626,1.0300096,,,0,1437.92,15.964027
20may2013,1666.29,2013,5,2,1,7.418355,-.07076589,,,0,1429.08,16.598795
21may2013,1669.16,2013,5,2,2,7.4200759,.17223893,,,0,1433.5601,16.434605
22may2013,1655.35,2013,5,2,3,7.411768,-.82736224,,,0,1436.5601,15.230128
23may2013,1650.51,2013,5,2,4,7.4088397,-.29238531,,,0,1459.99,13.049405
24may2013,1649.6,2013,5,2,5,7.408288,-.055134475,,,0,1465.77,12.54153
28may2013,1660.06,2013,5,2,2,7.414609,.63409311,,,0,1459.3199,13.755726
29may2013,1648.36,2013,5,2,3,7.407536,-.70479381,,,0,1461.05,12.820229
30may2013,1654.41,2013,5,2,4,7.4111996,.36703148,,,0,1460.26,13.295577
31may2013,1630.74,2013,5,2,5,7.3967891,-1.4307215,,,0,1460.15,11.683044
03jun2013,1640.42,2013,6,2,1,7.4027076,.59359556,,,0,1456.89,12.597381
04jun2013,1631.38,2013,6,2,2,7.3971815,-.55107838,,,0,1441.59,13.165327
05jun2013,1608.9,2013,6,2,3,7.383306,-1.3779745,,,0,1433.3199,12.249886
06jun2013,1622.56,2013,6,2,4,7.3917603,.84902728,,,0,1447.15,12.121063
07jun2013,1643.38,2013,6,2,5,7.4045105,1.2831575,,,0,1440.67,14.070533
10jun2013,1642.81,2013,6,2,1,7.4041634,-.034684613,,,0,1444.49,13.729414
11jun2013,1626.13,2013,6,2,2,7.3939581,-1.0153335,,,0,1445.75,12.476569
12jun2013,1612.52,2013,6,2,3,7.3855534,-.83695644,,,0,1450.99,11.1324
13jun2013,1636.36,2013,6,2,4,7.4002295,1.4784312,,,0,1461.4,11.972079
14jun2013,1626.73,2013,6,2,5,7.3943272,-.58850133,,,0,1460.9301,11.348931
17jun2013,1639.04,2013,6,2,1,7.401866,.75673282,,,0,1455.88,12.580707
18jun2013,1651.81,2013,6,2,2,7.409627,.7791146,,,0,1441.48,14.591255
19jun2013,1628.93,2013,6,2,3,7.3956785,-1.3851472,,,0,1432.5601,13.707623
20jun2013,1588.19,2013,6,2,4,7.3703504,-2.5010283,,,0,1432.84,10.842107
21jun2013,1592.43,2013,6,2,5,7.3730164,.26697057,,,0,1428.59,11.468654
24jun2013,1573.09,2013,6,2,1,7.3607969,-1.2144961,,,0,1440.13,9.2324991
25jun2013,1588.03,2013,6,2,2,7.3702497,.94972318,,,0,1454.92,9.1489534
26jun2013,1603.26,2013,6,2,3,7.3797941,.95904988,,,0,1460.91,9.7439241
27jun2013,1613.2,2013,6,2,4,7.3859749,.61998677,,,0,1457.34,10.69483
28jun2013,1606.28,2013,6,2,5,7.3816762,-.42896107,,,0,1433.1899,12.077259
01jul2013,1614.96,2013,7,3,1,7.3870654,.54037899,,,0,1433.8199,12.633389
02jul2013,1614.08,2013,7,3,2,7.3865204,-.054490514,,,0,1413.11,14.221824
03jul2013,1615.41,2013,7,3,3,7.3873439,.082399882,,,0,1408.75,14.669743
05jul2013,1631.89,2013,7,3,5,7.3974943,1.0201745,,,0,1411.9399,15.577862
08jul2013,1640.46,2013,7,3,1,7.4027319,.52515793,,,0,,
09jul2013,1652.32,2013,7,3,2,7.4099355,.72296792,,,0,,
10jul2013,1652.62,2013,7,3,3,7.4101171,.01815629,,,0,1412.16,17.027813
11jul2013,1675.02,2013,7,3,4,7.4235802,1.3554235,,,0,1427.59,17.33201
12jul2013,1680.19,2013,7,3,5,7.426662,.30865303,,,0,1414.2,18.808517
15jul2013,1682.5,2013,7,3,1,7.4280362,.13748445,,,0,1417.26,18.714985
16jul2013,1676.26,2013,7,3,2,7.4243202,-.37087667,,,0,1428.39,17.353102
17jul2013,1680.91,2013,7,3,3,7.4270906,.27740327,,,0,1394.53,20.535948
18jul2013,1689.37,2013,7,3,4,7.4321108,.50329882,,,0,1377.51,22.639399
19jul2013,1692.09,2013,7,3,5,7.4337196,.16100676,,,0,1379.85,22.62855
22jul2013,1695.53,2013,7,3,1,7.4357505,.20329888,,,0,1380.03,22.861818
23jul2013,1692.39,2013,7,3,2,7.433897,-.18519282,,,0,1374.53,23.124992
24jul2013,1685.94,2013,7,3,3,7.4300785,-.38111782,,,0,1355.49,24.378639
25jul2013,1690.25,2013,7,3,4,7.4326315,.25564373,,,0,1353.33,24.895632
26jul2013,1691.65,2013,7,3,5,7.4334598,.082827985,,,0,1359.88,24.397005
29jul2013,1685.33,2013,7,3,1,7.4297166,-.37359974,,,0,1386.89,21.518648
30jul2013,1685.96,2013,7,3,2,7.4300904,.037381403,,,0,1387.8101,21.483482
31jul2013,1685.73,2013,7,3,3,7.4299541,-.013642079,,,0,1391.03,21.185738
01aug2013,1706.87,2013,8,3,4,7.4424167,1.2540561,,,0,,
02aug2013,1709.67,2013,8,3,5,7.4440556,.16404295,,,0,1409.15,21.32633
05aug2013,1707.14,2013,8,3,1,7.4425745,-.14798178,,,0,1406.29,21.393166
06aug2013,1697.37,2013,8,3,2,7.4368353,-.57230222,,,0,1398.9399,21.332586
07aug2013,1690.91,2013,8,3,3,7.433022,-.3805888,,,0,1409.9301,19.928644
08aug2013,1697.48,2013,8,3,4,7.4369001,.38854817,,,0,1415.95,19.882769
09aug2013,1691.42,2013,8,3,5,7.4333239,-.35699978,,,0,1416.1801,19.435377
12aug2013,1689.47,2013,8,3,1,7.4321699,-.11528774,,,0,1409.46,19.866476
13aug2013,1694.16,2013,8,3,2,7.4349422,.27760184,,,0,1407.05,20.405098
14aug2013,1685.39,2013,8,3,3,7.4297523,-.51766068,,,0,1409.28,19.592272
15aug2013,1661.32,2013,8,3,4,7.4153676,-1.4281561,,,0,1413.9399,17.495796
16aug2013,1655.83,2013,8,3,5,7.4120579,-.3304601,,,0,1418.0699,16.766455
19aug2013,1646.06,2013,8,3,1,7.4061399,-.59003639,,,0,1418.55,16.038204
20aug2013,1652.35,2013,8,3,2,7.4099536,.3821246,,,0,1427.84,15.723753
21aug2013,1642.8,2013,8,3,3,7.4041572,-.57796472,,,0,1428.48,15.003362
22aug2013,1656.96,2013,8,3,4,7.4127398,.86194301,,,0,1419.45,16.732542
23aug2013,1663.5,2013,8,3,5,7.4166789,.39469874,,,0,1413.58,17.679937
26aug2013,1656.78,2013,8,3,1,7.412631,-.40396753,,,0,1430.36,15.829582
27aug2013,1630.48,2013,8,3,2,7.3966298,-1.5874165,,,0,1446.79,12.69638
28aug2013,1634.96,2013,8,3,3,7.3993735,.2747657,,,0,1435.8101,13.870215
29aug2013,1638.17,2013,8,3,4,7.4013352,.19633508,,,0,1443.6899,13.471041
30aug2013,1632.97,2013,8,3,5,7.3981557,-.31742737,,,0,1430.15,14.181727
03sep2013,1639.77,2013,9,3,2,7.4023113,.41641915,,,0,,
04sep2013,1653.08,2013,9,3,3,7.4103956,.81169921,,,0,1419.83,16.428026
05sep2013,1655.08,2013,9,3,4,7.4116044,.12098628,,,0,1418.1,16.711094
06sep2013,1655.17,2013,9,3,5,7.4116588,.0054378035,,,0,1402.4301,18.021572
09sep2013,1671.71,2013,9,3,1,7.4216022,.99929315,,,0,1426.1899,17.215103
10sep2013,1683.99,2013,9,3,2,7.4289212,.73457718,,,0,,
11sep2013,1689.13,2013,9,3,3,7.4319687,.30522746,,,0,1462.42,15.502383
12sep2013,1683.42,2013,9,3,4,7.4285827,-.33804384,,,0,1459.37,15.352515
13sep2013,1687.99,2013,9,3,5,7.431294,.27147117,,,0,1466.47,15.105664
16sep2013,1697.6,2013,9,3,1,7.4369707,.56931615,,,0,1461.89,16.123648
17sep2013,1704.76,2013,9,3,2,7.4411798,.42177191,,,0,1457.15,16.992758
18sep2013,1725.52,2013,9,3,3,7.4532838,1.2177668,,,0,1461.02,18.103788
19sep2013,1722.34,2013,9,3,4,7.4514389,-.18429227,,,0,1472.12,16.997255
20sep2013,1709.91,2013,9,3,5,7.4441962,-.72169256,,,0,1472.05,16.158415
23sep2013,1701.84,2013,9,3,1,7.4394655,-.47195467,,,0,1470.6801,15.717895
24sep2013,1697.42,2013,9,3,2,7.4368649,-.25971889,,,0,1472.34,15.287232
25sep2013,1692.77,2013,9,3,3,7.4341216,-.27394515,,,0,1472.63,14.948765
26sep2013,1698.67,2013,9,3,4,7.4376011,.34854114,,,0,1480.9399,14.702153
27sep2013,1691.75,2013,9,3,5,7.4335189,-.40737754,,,0,1485.98,13.847428
30sep2013,1681.55,2013,9,3,1,7.4274712,-.60292596,,,0,,
01oct2013,1695,2013,10,4,2,7.4354382,.79985726,,,0,1492.5601,13.56327
02oct2013,1693.87,2013,10,4,3,7.4347711,-.06666667,,,0,1494.8101,13.316738
03oct2013,1678.66,2013,10,4,4,7.4257512,-.89794374,,,0,1494.8199,12.298474
04oct2013,1690.5,2013,10,4,5,7.4327798,.70532447,,,0,1502.96,12.478046
07oct2013,1676.12,2013,10,4,1,7.4242368,-.85063589,,,0,1500.1801,11.727922
08oct2013,1655.45,2013,10,4,2,7.411828,-1.2332053,,,0,1507.84,9.7895031
09oct2013,1656.4,2013,10,4,3,7.4124017,.057386208,,,0,1501.96,10.282567
10oct2013,1692.56,2013,10,4,4,7.4339976,2.1830475,,,0,1498.11,12.979689
11oct2013,1703.2,2013,10,4,5,7.4402642,.62863356,,,0,1513.17,12.5584
14oct2013,1710.14,2013,10,4,1,7.4443307,.40746829,,,0,1495.71,14.336338
15oct2013,1698.06,2013,10,4,2,7.4372416,-.70637494,,,0,1511.29,12.358314
16oct2013,1721.54,2013,10,4,3,7.4509745,1.3827544,,,0,1512.12,13.84943
17oct2013,1733.15,2013,10,4,4,7.457696,.67439616,,,0,1509.39,14.824531
18oct2013,1744.5,2013,10,4,5,7.4642234,.65487695,,,0,1517.9301,14.926244
21oct2013,1744.66,2013,10,4,1,7.4643149,.0091716824,,,0,1517.01,15.006493
22oct2013,1754.67,2013,10,4,2,7.470036,.57375073,,,0,1519.4301,15.482118
23oct2013,1746.38,2013,10,4,3,7.4653006,-.4724535,,,0,1520.33,14.868485
24oct2013,1752.07,2013,10,4,4,7.4685531,.32581684,,,0,1521.38,15.163207
25oct2013,1759.77,2013,10,4,5,7.4729385,.43948016,,,0,1519.79,15.790337
28oct2013,1762.11,2013,10,4,1,7.474267,.13297193,,,0,,
29oct2013,1771.95,2013,10,4,2,7.479836,.55842143,,,0,1530.9399,15.74262
30oct2013,1763.31,2013,10,4,3,7.4749479,-.48759842,,,0,1511.95,16.624891
31oct2013,1756.54,2013,10,4,4,7.4711013,-.38393703,,,0,1502.42,16.914042
01nov2013,1761.64,2013,11,4,5,7.4740005,.29034352,,,0,1515.6,16.233837
04nov2013,1767.93,2013,11,4,1,7.4775648,.35705367,,,0,1487.85,18.82448
05nov2013,1762.97,2013,11,4,2,7.4747553,-.28055409,,,0,1496.9399,17.771591
06nov2013,1770.49,2013,11,4,3,7.4790115,.42655292,,,0,1515.99,16.78771
07nov2013,1747.15,2013,11,4,4,7.4657412,-1.3182791,,,0,1514.6801,15.347792
08nov2013,1770.61,2013,11,4,5,7.4790792,1.3427582,,,0,1518.2,16.625612
11nov2013,1771.89,2013,11,4,1,7.4798021,.072291471,,,0,1525.2,16.174276
12nov2013,1767.69,2013,11,4,2,7.4774289,-.23703504,,,0,1539.79,14.800716
13nov2013,1782,2013,11,4,3,7.4854918,.80953109,,,0,1541.46,15.60469
14nov2013,1790.62,2013,11,4,4,7.4903173,.48372614,,,0,1544.26,15.953271
15nov2013,1798.18,2013,11,4,5,7.4945302,.42220014,,,0,1551.1801,15.923358
18nov2013,1791.53,2013,11,4,1,7.4908252,-.36981836,,,0,1556.22,15.120615
19nov2013,1787.87,2013,11,4,2,7.48878,-.20429465,,,0,1552.48,15.162193
20nov2013,1781.37,2013,11,4,3,7.4851379,-.36356112,,,0,1554.52,14.592928
21nov2013,1795.85,2013,11,4,4,7.4932337,.81285751,,,0,1563.23,14.880729
22nov2013,1804.76,2013,11,4,5,7.4981828,.49614388,,,0,1560.7,15.637858
25nov2013,1802.48,2013,11,4,1,7.4969187,-.12633258,,,0,1552.1,16.131695
26nov2013,1802.75,2013,11,4,2,7.4970684,.014979362,,,0,1548.34,16.431149
27nov2013,1807.23,2013,11,4,3,7.4995503,.24850923,,,0,1558.71,15.943956
29nov2013,1805.81,2013,11,4,5,7.4987645,-.078573287,,,0,1556.89,15.988283
02dec2013,1800.9,2013,12,4,1,7.4960418,-.27190015,,,0,1551.6899,16.060558
03dec2013,1795.15,2013,12,4,2,7.4928436,-.3192848,,,0,1563.77,14.796292
04dec2013,1792.81,2013,12,4,3,7.4915395,-.13035123,,,0,1562.85,14.714146
05dec2013,1785.03,2013,12,4,4,7.4871907,-.43395564,,,0,1569.1899,13.754871
06dec2013,1805.09,2013,12,4,5,7.4983659,1.1237906,,,0,,
09dec2013,1808.37,2013,12,4,1,7.5001812,.1817084,,,0,1562.17,15.760125
10dec2013,1802.62,2013,12,4,2,7.4969964,-.31796589,,,0,1570.25,14.798281
11dec2013,1782.22,2013,12,4,3,7.4856153,-1.1316861,,,0,1553.6899,14.708858
12dec2013,1775.5,2013,12,4,4,7.4818373,-.37705782,,,0,1559.98,13.815563
13dec2013,1775.32,2013,12,4,5,7.4817362,-.010137989,,,0,1553.28,14.294909
16dec2013,1786.54,2013,12,4,1,7.4880362,.63199872,,,0,1563.0699,14.296868
17dec2013,1781,2013,12,4,2,7.4849305,-.31009662,,,0,1568.61,13.540014
18dec2013,1810.65,2013,12,4,3,7.501441,1.664795,,,0,1587.73,14.040172
19dec2013,1809.6,2013,12,4,4,7.5008612,-.057990223,,,0,1593.37,13.570608
20dec2013,1818.32,2013,12,4,5,7.5056682,.48187444,,,0,1588.85,14.442523
23dec2013,1827.99,2013,12,4,1,7.5109725,.53180957,,,0,1552.36,17.755547
24dec2013,1833.32,2013,12,4,2,7.5138836,.2915771,,,0,1574.5699,16.433062
26dec2013,1842.02,2013,12,4,4,7.5186181,.47454891,,,0,1541.61,19.486771
27dec2013,1841.4,2013,12,4,5,7.5182815,-.033658702,,,0,1555.25,18.398972
30dec2013,1841.07,2013,12,4,1,7.5181022,-.017921148,,,0,1562.5,17.82848
31dec2013,1848.36,2013,12,4,2,7.5220542,.3959654,,,0,1578.78,17.075209
02jan2014,1831.98,2014,1,1,4,7.5131526,-.88619101,,,0,1585.16,15.570665
03jan2014,1831.37,2014,1,1,5,7.5128198,-.033297308,,,0,1582.24,15.745399
06jan2014,1826.77,2014,1,1,1,7.5103045,-.25117809,,,0,1593.61,14.630934
07jan2014,1837.88,2014,1,1,2,7.5163679,.6081773,,,0,1597.5699,15.042224
08jan2014,1837.49,2014,1,1,3,7.5161557,-.021220101,,,0,1582.7,16.098442
09jan2014,1838.13,2014,1,1,4,7.5165038,.034830123,,,0,1597.59,15.056431
10jan2014,1842.37,2014,1,1,5,7.5188079,.23066922,,,0,1614.42,14.119618
13jan2014,1819.2,2014,1,1,1,7.5061522,-1.2576193,,,0,1617.5,12.469861
14jan2014,1838.88,2014,1,1,2,7.516912,1.0817941,,,0,1625.96,13.095036
15jan2014,1848.38,2014,1,1,3,7.5220647,.51661879,,,0,1632.6899,13.210717
16jan2014,1845.89,2014,1,1,4,7.5207167,-.13471256,,,0,1626.67,13.476608
17jan2014,1838.7,2014,1,1,5,7.5168142,-.389514,,,0,1633.7,12.548207
21jan2014,1843.8,2014,1,1,2,7.5195837,.27736989,,,0,1650.34,11.722435
22jan2014,1844.86,2014,1,1,3,7.5201588,.057489965,,,0,1658.78,11.217881
23jan2014,1828.46,2014,1,1,4,7.5112295,-.88895637,,,0,1650.47,10.784203
24jan2014,1790.29,2014,1,1,5,7.4901328,-2.087549,,,0,1667.47,7.3656516
27jan2014,1781.56,2014,1,1,1,7.4852448,-.48763049,,,0,1666.29,6.9177608
28jan2014,1792.5,2014,1,1,2,7.4913664,.61406857,,,0,1669.16,7.3893433
29jan2014,1774.2,2014,1,1,3,7.4811049,-1.0209205,,,0,1655.35,7.1797519
30jan2014,1794.19,2014,1,1,4,7.4923091,1.1267051,,,0,1650.51,8.7051878
31jan2014,1782.59,2014,1,1,5,7.4858227,-.64653128,,,0,1649.6,8.0619564
03feb2014,1741.89,2014,2,1,1,7.4627261,-2.2831948,,,0,,
04feb2014,1755.2,2014,2,1,2,7.4703379,.76411253,,,0,1660.0601,5.7311144
05feb2014,1751.64,2014,2,1,3,7.468308,-.20282589,,,0,1648.36,6.2656226
06feb2014,1773.43,2014,2,1,4,7.4806709,1.2439771,,,0,1654.41,7.1941032
07feb2014,1797.02,2014,2,1,5,7.493885,1.3301907,,,0,1630.74,10.196598
10feb2014,1799.84,2014,2,1,1,7.4954529,.15692647,,,0,1640.42,9.7182398
11feb2014,1819.75,2014,2,1,2,7.5064545,1.1062094,,,0,1631.38,11.546666
12feb2014,1819.26,2014,2,1,3,7.5061851,-.026926776,,,0,1608.9,13.07477
13feb2014,1829.83,2014,2,1,4,7.5119781,.58100545,,,0,1622.5601,12.774254
14feb2014,1838.63,2014,2,1,5,7.5167761,.480919,,,0,1643.38,11.881001
18feb2014,1840.76,2014,2,1,2,7.5179338,.11584713,,,0,1626.13,13.198821
19feb2014,1828.75,2014,2,1,3,7.5113878,-.65244788,,,0,1612.52,13.409445
20feb2014,1839.78,2014,2,1,4,7.5174012,.60314423,,,0,1636.36,12.431251
21feb2014,1836.25,2014,2,1,5,7.5154805,-.19187076,,,0,1626.73,12.879827
24feb2014,1847.61,2014,2,1,1,7.5216484,.61865216,,,0,1639.04,12.725129
25feb2014,1845.12,2014,2,1,2,7.5202994,-.13476869,,,0,1651.8101,11.702916
26feb2014,1845.16,2014,2,1,3,7.5203214,.0021678808,,,0,1628.9301,13.274354
27feb2014,1854.29,2014,2,1,4,7.5252571,.49480805,,,0,1588.1899,16.754927
28feb2014,1859.45,2014,2,1,5,7.5280361,.27827361,,,0,1592.4301,16.76808
03mar2014,1845.73,2014,3,1,1,7.5206304,-.73785257,,,0,1573.09,17.331497
04mar2014,1873.91,2014,3,1,2,7.5357823,1.5267671,,,0,1588.03,18.002176
05mar2014,1873.81,2014,3,1,3,7.5357289,-.0053364355,,,0,1603.26,16.874992
06mar2014,1877.03,2014,3,1,4,7.537446,.1718424,,,0,1613.2,16.354454
07mar2014,1878.04,2014,3,1,5,7.5379839,.05380841,,,0,1606.28,16.918592
10mar2014,1877.17,2014,3,1,1,7.5375204,-.04632489,,,0,1614.96,16.236319
11mar2014,1867.63,2014,3,1,2,7.5324254,-.50821185,,,0,1614.08,15.708642
12mar2014,1868.2,2014,3,1,3,7.5327306,.030519964,,,0,1615.41,15.648657
13mar2014,1846.34,2014,3,1,4,7.5209608,-1.1701102,,,0,,
14mar2014,1841.13,2014,3,1,5,7.5181346,-.28217989,,,0,1631.89,12.821941
17mar2014,1858.83,2014,3,1,1,7.5277023,.96136612,,,0,1640.46,13.311513
18mar2014,1872.25,2014,3,1,2,7.5348964,.72195953,,,0,1652.3199,13.310379
19mar2014,1860.77,2014,3,1,3,7.5287457,-.61316597,,,0,1652.62,12.595152
20mar2014,1872.01,2014,3,1,4,7.5347681,.60405099,,,0,1675.02,11.760455
21mar2014,1866.52,2014,3,1,5,7.5318308,-.29326767,,,0,1680.1899,11.089821
24mar2014,1857.44,2014,3,1,1,7.5269547,-.4864668,,,0,1682.5,10.397623
25mar2014,1865.62,2014,3,1,2,7.5313487,.44039106,,,0,1676.26,11.296576
26mar2014,1852.56,2014,3,1,3,7.5243239,-.70003539,,,0,1680.91,10.211728
27mar2014,1849.04,2014,3,1,4,7.5224218,-.19000734,,,0,1689.37,9.4514523
28mar2014,1857.62,2014,3,1,5,7.5270514,.46402457,,,0,1692.09,9.7825785
31mar2014,1872.34,2014,3,1,1,7.5349441,.7924118,,,0,1695.53,10.428006
01apr2014,1885.52,2014,4,2,2,7.5419588,.70393199,,,0,1692.39,11.411672
02apr2014,1890.9,2014,4,2,3,7.5448084,.28533244,,,0,1685.9399,12.157021
03apr2014,1888.77,2014,4,2,4,7.5436811,-.11264477,,,0,1690.25,11.745008
04apr2014,1865.09,2014,4,2,5,7.5310645,-1.253726,,,0,1691.65,10.25271
07apr2014,1845.04,2014,4,2,1,7.520256,-1.0750152,,,0,1685.33,9.4764853
08apr2014,1851.96,2014,4,2,2,7.5239997,.3750596,,,0,1685.96,9.8460245
09apr2014,1872.18,2014,4,2,3,7.5348587,1.0918162,,,0,1685.73,11.060492
10apr2014,1833.08,2014,4,2,4,7.5137529,-2.0884745,,,0,1706.87,7.3942366
11apr2014,1815.69,2014,4,2,5,7.504221,-.94867653,,,0,1709.67,6.2011938
14apr2014,1830.61,2014,4,2,1,7.5124044,.8217262,,,0,1707.14,7.2325635
15apr2014,1842.98,2014,4,2,2,7.5191393,.67573106,,,0,1697.37,8.5785656
16apr2014,1862.31,2014,4,2,3,7.529573,1.0488448,,,0,1690.91,10.136552
17apr2014,1864.85,2014,4,2,4,7.5309358,.13638975,,,0,1697.48,9.859911
21apr2014,1871.89,2014,4,2,1,7.5347037,.37751025,,,0,1689.47,10.797471
22apr2014,1879.55,2014,4,2,2,7.5387878,.40921208,,,0,1694.16,10.942883
23apr2014,1875.39,2014,4,2,3,7.536572,-.22132957,,,0,1685.39,11.273355
24apr2014,1878.61,2014,4,2,4,7.5382876,.17169762,,,0,1661.3199,13.079362
25apr2014,1863.4,2014,4,2,5,7.530158,-.80964118,,,0,1655.83,12.53571
28apr2014,1869.43,2014,4,2,1,7.5333886,.32360202,,,0,1646.0601,13.569975
29apr2014,1878.33,2014,4,2,2,7.5381384,.47608095,,,0,1652.35,13.676281
30apr2014,1883.95,2014,4,2,3,7.5411258,.29920197,,,0,1642.8,14.679203
01may2014,1883.68,2014,5,2,4,7.5409827,-.01433159,,,0,1656.96,13.682892
02may2014,1881.14,2014,5,2,5,7.5396333,-.13484244,,,0,1663.5,13.083259
05may2014,1884.66,2014,5,2,1,7.5415025,.18712057,,,0,1656.78,13.754389
06may2014,1867.72,2014,5,2,2,7.5324736,-.89883584,,,0,1630.48,14.550318
07may2014,1878.21,2014,5,2,3,7.5380745,.56164736,,,0,1634.96,14.878042
